<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.01.02	00:00:00	119.461	119.555	119.265	119.533	3229	0	100
2012.01.02	02:00:00	119.532	119.579	119.291	119.315	1637	0	100
2012.01.02	04:00:00	119.317	119.364	119.205	119.257	1687	0	80
2012.01.02	06:00:00	119.155	119.409	119.083	119.344	1370	0	55
2012.01.02	08:00:00	119.301	119.350	119.122	119.253	4642	0	50
2012.01.02	10:00:00	119.254	119.504	119.109	119.193	5797	0	50
2012.01.02	12:00:00	119.191	119.257	119.181	119.211	3544	0	50
2012.01.02	14:00:00	119.211	119.267	119.027	119.091	4410	0	50
2012.01.02	16:00:00	119.097	119.214	118.959	119.118	3424	0	50
2012.01.02	18:00:00	119.133	119.273	119.070	119.254	2548	0	50
2012.01.02	20:00:00	119.241	119.260	119.033	119.155	2362	0	70
2012.01.02	22:00:00	119.148	119.302	119.109	119.253	2681	0	80
2012.01.03	00:00:00	119.252	119.417	119.218	119.238	3210	0	80
2012.01.03	02:00:00	119.237	119.384	119.217	119.343	2961	0	80
2012.01.03	04:00:00	119.342	119.375	119.278	119.338	1790	0	100
2012.01.03	06:00:00	119.339	119.562	119.302	119.378	4332	0	80
2012.01.03	08:00:00	119.379	119.680	119.371	119.573	7087	0	80
2012.01.03	10:00:00	119.572	119.819	119.533	119.551	7654	0	61
2012.01.03	12:00:00	119.550	119.801	119.535	119.685	7082	0	74
2012.01.03	14:00:00	119.684	119.766	119.466	119.573	6822	0	80
2012.01.03	16:00:00	119.574	120.096	119.574	120.001	8475	0	50
2012.01.03	18:00:00	120.002	120.145	119.935	120.014	6546	0	50
2012.01.03	20:00:00	120.015	120.058	119.867	119.895	3892	0	57
2012.01.03	22:00:00	119.896	120.157	119.865	120.000	3546	0	80
2012.01.04	00:00:00	119.998	120.068	119.825	119.830	3905	0	86
2012.01.04	02:00:00	119.831	119.913	119.784	119.792	3443	0	80
2012.01.04	04:00:00	119.793	119.927	119.768	119.890	2428	0	80
2012.01.04	06:00:00	119.891	119.932	119.817	119.931	4132	0	50
2012.01.04	08:00:00	119.930	120.067	119.762	119.853	6555	0	51
2012.01.04	10:00:00	119.852	119.991	119.669	119.813	7271	0	50
2012.01.04	12:00:00	119.813	119.854	119.609	119.692	7699	0	50
2012.01.04	14:00:00	119.691	119.935	119.579	119.877	8091	0	50
2012.01.04	16:00:00	119.878	119.953	119.656	119.869	8079	0	50
2012.01.04	18:00:00	119.868	119.918	119.734	119.791	5352	0	50
2012.01.04	20:00:00	119.790	119.836	119.711	119.813	3583	0	57
2012.01.04	22:00:00	119.812	119.833	119.687	119.764	3724	0	80
2012.01.05	00:00:00	119.755	119.809	119.620	119.643	3699	0	88
2012.01.05	02:00:00	119.644	119.770	119.641	119.725	3695	0	100
2012.01.05	04:00:00	119.724	119.756	119.662	119.684	2776	0	100
2012.01.05	06:00:00	119.685	119.712	119.594	119.627	4094	0	80
2012.01.05	08:00:00	119.628	119.923	119.459	119.516	7410	0	51
2012.01.05	10:00:00	119.515	119.690	119.337	119.432	8193	0	80
2012.01.05	12:00:00	119.431	119.461	119.162	119.240	7452	0	50
2012.01.05	14:00:00	119.239	119.479	119.163	119.388	8836	0	50
2012.01.05	16:00:00	119.387	119.553	119.237	119.430	7991	0	55
2012.01.05	18:00:00	119.432	119.555	119.328	119.523	5243	0	80
2012.01.05	20:00:00	119.521	119.678	119.435	119.671	4040	0	80
2012.01.05	22:00:00	119.673	119.687	119.404	119.462	3786	0	80
2012.01.06	00:00:00	119.463	119.634	119.446	119.580	4231	0	80
2012.01.06	02:00:00	119.581	119.621	119.562	119.573	3173	0	80
2012.01.06	04:00:00	119.574	119.643	119.545	119.568	3236	0	80
2012.01.06	06:00:00	119.569	119.651	119.503	119.594	6392	0	50
2012.01.06	08:00:00	119.594	119.708	119.496	119.606	7672	0	50
2012.01.06	10:00:00	119.605	119.646	119.374	119.526	7356	0	50
2012.01.06	12:00:00	119.527	119.698	119.329	119.385	6875	0	50
2012.01.06	14:00:00	119.385	119.504	118.769	118.840	9116	0	51
2012.01.06	16:00:00	118.837	118.921	118.525	118.880	8218	0	50
2012.01.06	18:00:00	118.878	118.909	118.753	118.819	5648	0	50
2012.01.06	20:00:00	118.820	118.840	118.696	118.753	3426	0	55
2012.01.06	22:00:00	118.752	118.793	118.683	118.693	1091	0	80
2012.01.09	00:00:00	118.363	118.633	118.234	118.602	5961	0	80
2012.01.09	02:00:00	118.606	118.641	118.465	118.541	3609	0	80
2012.01.09	04:00:00	118.542	118.628	118.477	118.585	2530	0	80
2012.01.09	06:00:00	118.586	118.686	118.581	118.668	4579	0	50
2012.01.09	08:00:00	118.666	118.847	118.551	118.712	7852	0	50
2012.01.09	10:00:00	118.713	118.768	118.565	118.578	7500	0	50
2012.01.09	12:00:00	118.577	118.826	118.486	118.744	7280	0	50
2012.01.09	14:00:00	118.745	118.849	118.527	118.641	7885	0	50
2012.01.09	16:00:00	118.641	118.820	118.533	118.631	7880	0	50
2012.01.09	18:00:00	118.632	118.663	118.504	118.608	5216	0	50
2012.01.09	20:00:00	118.608	118.775	118.590	118.775	3177	0	53
2012.01.09	22:00:00	118.774	118.803	118.673	118.780	3181	0	80
2012.01.10	00:00:00	118.781	118.872	118.691	118.700	3599	0	100
2012.01.10	02:00:00	118.704	118.842	118.694	118.788	3801	0	100
2012.01.10	04:00:00	118.789	118.859	118.776	118.813	3439	0	100
2012.01.10	06:00:00	118.814	118.895	118.806	118.838	4629	0	80
2012.01.10	08:00:00	118.839	118.885	118.695	118.842	6030	0	80
2012.01.10	10:00:00	118.841	119.032	118.756	118.829	6664	0	80
2012.01.10	12:00:00	118.828	118.978	118.740	118.742	5778	0	80
2012.01.10	14:00:00	118.743	118.949	118.695	118.947	6194	0	80
2012.01.10	16:00:00	118.946	119.028	118.813	118.968	6351	0	80
2012.01.10	18:00:00	118.967	119.006	118.831	118.910	4192	0	80
2012.01.10	20:00:00	118.909	118.961	118.851	118.905	2653	0	80
2012.01.10	22:00:00	118.904	119.008	118.867	118.925	2620	0	100
2012.01.11	00:00:00	118.923	118.953	118.828	118.862	2972	0	100
2012.01.11	02:00:00	118.861	118.915	118.798	118.820	2898	0	100
2012.01.11	04:00:00	118.819	118.868	118.780	118.846	1993	0	100
2012.01.11	06:00:00	118.852	118.935	118.833	118.919	3662	0	80
2012.01.11	08:00:00	118.918	119.079	118.839	119.008	5682	0	80
2012.01.11	10:00:00	119.009	119.060	118.636	118.783	6035	0	80
2012.01.11	12:00:00	118.781	118.822	118.238	118.414	7529	0	51
2012.01.11	14:00:00	118.413	118.480	118.200	118.226	7794	0	50
2012.01.11	16:00:00	118.224	118.298	117.766	117.830	8172	0	50
2012.01.11	18:00:00	117.826	117.908	117.696	117.770	5932	0	50
2012.01.11	20:00:00	117.770	117.799	117.686	117.779	3124	0	57
2012.01.11	22:00:00	117.778	117.837	117.741	117.800	2345	0	80
2012.01.12	00:00:00	117.801	117.853	117.724	117.769	2962	0	100
2012.01.12	02:00:00	117.770	117.809	117.694	117.739	3185	0	100
2012.01.12	04:00:00	117.738	117.746	117.628	117.665	2563	0	100
2012.01.12	06:00:00	117.664	117.822	117.664	117.821	3229	0	80
2012.01.12	08:00:00	117.820	117.888	117.555	117.731	6673	0	80
2012.01.12	10:00:00	117.728	118.029	117.628	117.944	8054	0	50
2012.01.12	12:00:00	117.945	118.096	117.851	117.943	7032	0	50
2012.01.12	14:00:00	117.942	117.973	117.575	117.680	7981	0	50
2012.01.12	16:00:00	117.678	117.689	117.489	117.592	6772	0	80
2012.01.12	18:00:00	117.591	117.739	117.560	117.672	4130	0	80
2012.01.12	20:00:00	117.671	117.773	117.636	117.767	2747	0	80
2012.01.12	22:00:00	117.768	117.778	117.614	117.711	2870	0	80
2012.01.13	00:00:00	117.711	117.813	117.653	117.738	2712	0	80
2012.01.13	02:00:00	117.740	117.803	117.660	117.684	2756	0	80
2012.01.13	04:00:00	117.683	117.798	117.679	117.764	3071	0	80
2012.01.13	06:00:00	117.763	118.052	117.733	117.974	4884	0	50
2012.01.13	08:00:00	117.973	118.157	117.651	117.653	6275	0	50
2012.01.13	10:00:00	117.648	117.810	117.521	117.572	7549	0	50
2012.01.13	12:00:00	117.573	117.761	117.512	117.637	5505	0	50
2012.01.13	14:00:00	117.638	117.815	117.521	117.658	8799	0	50
2012.01.13	16:00:00	117.657	117.692	117.269	117.622	7845	0	80
2012.01.13	18:00:00	117.621	117.643	117.471	117.630	4113	0	80
2012.01.13	20:00:00	117.624	117.895	117.574	117.864	3543	0	80
2012.01.13	22:00:00	117.865	117.898	117.666	117.842	2176	0	80
2012.01.16	00:00:00	117.593	117.695	117.509	117.581	3148	0	80
2012.01.16	02:00:00	117.580	117.652	117.461	117.558	3085	0	80
2012.01.16	04:00:00	117.559	117.626	117.519	117.568	2078	0	80
2012.01.16	06:00:00	117.567	117.697	117.522	117.666	3567	0	50
2012.01.16	08:00:00	117.665	117.752	117.409	117.585	6517	0	50
2012.01.16	10:00:00	117.582	117.723	117.357	117.559	5942	0	50
2012.01.16	12:00:00	117.561	117.599	117.445	117.537	5555	0	50
2012.01.16	14:00:00	117.538	117.598	117.432	117.460	5361	0	50
2012.01.16	16:00:00	117.459	117.749	117.420	117.675	5381	0	50
2012.01.16	18:00:00	117.675	117.686	117.549	117.608	4015	0	50
2012.01.16	20:00:00	117.604	117.634	117.507	117.618	1415	0	52
2012.01.16	22:00:00	117.617	117.684	117.517	117.552	2204	0	80
2012.01.17	00:00:00	117.553	117.823	117.538	117.795	2844	0	100
2012.01.17	02:00:00	117.794	117.904	117.730	117.882	3511	0	100
2012.01.17	04:00:00	117.883	117.945	117.764	117.864	3744	0	100
2012.01.17	06:00:00	117.863	117.878	117.764	117.764	3628	0	80
2012.01.17	08:00:00	117.761	117.883	117.647	117.746	6244	0	80
2012.01.17	10:00:00	117.749	118.238	117.617	118.118	7512	0	50
2012.01.17	12:00:00	118.118	118.172	117.993	118.133	6640	0	50
2012.01.17	14:00:00	118.134	118.250	117.766	117.822	8411	0	50
2012.01.17	16:00:00	117.823	117.966	117.805	117.864	6255	0	80
2012.01.17	18:00:00	117.865	117.931	117.821	117.844	3851	0	80
2012.01.17	20:00:00	117.846	117.904	117.666	117.737	3750	0	55
2012.01.17	22:00:00	117.738	117.803	117.718	117.786	2867	0	80
2012.01.18	00:00:00	117.787	117.807	117.656	117.710	3581	0	80
2012.01.18	02:00:00	117.707	117.746	117.602	117.665	4199	0	85
2012.01.18	04:00:00	117.664	117.762	117.622	117.646	3460	0	84
2012.01.18	06:00:00	117.648	117.695	117.524	117.625	4439	0	80
2012.01.18	08:00:00	117.626	117.905	117.540	117.668	7463	0	50
2012.01.18	10:00:00	117.669	118.103	117.646	117.947	9133	0	50
2012.01.18	12:00:00	117.944	118.063	117.792	118.004	7404	0	50
2012.01.18	14:00:00	118.002	118.590	117.877	118.490	8136	0	51
2012.01.18	16:00:00	118.491	118.542	118.235	118.330	7467	0	51
2012.01.18	18:00:00	118.328	118.556	118.241	118.445	5700	0	50
2012.01.18	20:00:00	118.446	118.534	118.393	118.534	3956	0	80
2012.01.18	22:00:00	118.535	118.604	118.370	118.416	4711	0	80
2012.01.19	00:00:00	118.417	118.542	118.385	118.395	4012	0	100
2012.01.19	02:00:00	118.394	118.450	118.319	118.442	3694	0	100
2012.01.19	04:00:00	118.441	118.479	118.391	118.392	2675	0	100
2012.01.19	06:00:00	118.393	118.430	118.344	118.409	3813	0	80
2012.01.19	08:00:00	118.408	118.540	118.294	118.482	6066	0	57
2012.01.19	10:00:00	118.480	118.543	118.330	118.446	6908	0	80
2012.01.19	12:00:00	118.445	118.740	118.372	118.691	6412	0	80
2012.01.19	14:00:00	118.689	118.905	118.585	118.887	6774	0	57
2012.01.19	16:00:00	118.888	119.694	118.789	119.554	9045	0	50
2012.01.19	18:00:00	119.555	119.572	119.324	119.424	6091	0	50
2012.01.19	20:00:00	119.420	119.497	119.306	119.467	3273	0	57
2012.01.19	22:00:00	119.468	119.470	119.273	119.379	3882	0	80
2012.01.20	00:00:00	119.380	119.435	119.285	119.388	3255	0	80
2012.01.20	02:00:00	119.387	119.505	119.301	119.350	3570	0	80
2012.01.20	04:00:00	119.351	119.392	119.320	119.376	2647	0	80
2012.01.20	06:00:00	119.375	119.496	119.371	119.484	4023	0	50
2012.01.20	08:00:00	119.485	119.751	119.388	119.449	7030	0	57
2012.01.20	10:00:00	119.450	119.544	119.222	119.356	7882	0	50
2012.01.20	12:00:00	119.357	119.384	119.172	119.328	7685	0	50
2012.01.20	14:00:00	119.327	119.876	119.287	119.733	7885	0	50
2012.01.20	16:00:00	119.734	119.903	119.429	119.567	7381	0	80
2012.01.20	18:00:00	119.566	119.611	119.513	119.588	4268	0	80
2012.01.20	20:00:00	119.589	119.772	119.530	119.770	3202	0	80
2012.01.20	22:00:00	119.771	119.973	119.684	119.890	1798	0	80
2012.01.23	00:00:00	119.590	119.688	119.463	119.599	3899	0	80
2012.01.23	02:00:00	119.600	119.813	119.569	119.742	3467	0	80
2012.01.23	04:00:00	119.744	119.821	119.694	119.806	2875	0	80
2012.01.23	06:00:00	119.805	119.853	119.695	119.729	4519	0	50
2012.01.23	08:00:00	119.728	119.791	119.512	119.629	7420	0	50
2012.01.23	10:00:00	119.629	119.802	119.536	119.670	7765	0	50
2012.01.23	12:00:00	119.668	119.805	119.547	119.705	8046	0	50
2012.01.23	14:00:00	119.706	120.116	119.567	120.110	8459	0	50
2012.01.23	16:00:00	120.107	120.180	119.749	119.857	7519	0	7
2012.01.23	18:00:00	119.857	119.879	119.720	119.839	5737	0	10
2012.01.23	20:00:00	119.840	119.868	119.692	119.852	3037	0	57
2012.01.23	22:00:00	119.851	119.941	119.754	119.777	3884	0	80
2012.01.24	00:00:00	119.778	119.914	119.764	119.807	3385	0	80
2012.01.24	02:00:00	119.808	119.843	119.714	119.761	2797	0	80
2012.01.24	04:00:00	119.762	119.762	119.607	119.693	3050	0	80
2012.01.24	06:00:00	119.695	119.823	119.685	119.778	5106	0	50
2012.01.24	08:00:00	119.779	120.144	119.664	120.113	7085	0	50
2012.01.24	10:00:00	120.114	120.383	120.007	120.185	7557	0	80
2012.01.24	12:00:00	120.182	120.975	120.114	120.964	7002	0	50
2012.01.24	14:00:00	120.967	121.215	120.826	121.164	8625	0	50
2012.01.24	16:00:00	121.163	121.309	121.023	121.273	8120	0	50
2012.01.24	18:00:00	121.274	121.382	121.180	121.367	6398	0	6
2012.01.24	20:00:00	121.367	121.381	121.160	121.355	3273	0	10
2012.01.24	22:00:00	121.356	121.364	121.251	121.253	3500	0	80
2012.01.25	00:00:00	121.252	121.573	121.221	121.385	4532	0	100
2012.01.25	02:00:00	121.383	121.743	121.358	121.725	4509	0	80
2012.01.25	04:00:00	121.724	121.754	121.472	121.511	3115	0	80
2012.01.25	06:00:00	121.512	121.647	121.497	121.575	4451	0	50
2012.01.25	08:00:00	121.574	121.652	121.343	121.394	7167	0	50
2012.01.25	10:00:00	121.395	121.860	121.200	121.799	8509	0	50
2012.01.25	12:00:00	121.800	122.023	121.419	121.498	7436	0	50
2012.01.25	14:00:00	121.500	121.813	121.311	121.767	7507	0	50
2012.01.25	16:00:00	121.766	121.963	121.594	121.619	7650	0	50
2012.01.25	18:00:00	121.619	121.637	121.202	121.443	7914	0	51
2012.01.25	20:00:00	121.442	121.773	121.435	121.762	7004	0	80
2012.01.25	22:00:00	121.761	121.804	121.594	121.595	4310	0	80
2012.01.26	00:00:00	121.594	121.757	121.581	121.664	3501	0	80
2012.01.26	02:00:00	121.663	121.765	121.663	121.728	3071	0	80
2012.01.26	04:00:00	121.727	121.742	121.585	121.605	2840	0	80
2012.01.26	06:00:00	121.606	121.679	121.450	121.491	5970	0	50
2012.01.26	08:00:00	121.491	121.828	121.405	121.692	7586	0	50
2012.01.26	10:00:00	121.692	121.801	121.529	121.688	7998	0	50
2012.01.26	12:00:00	121.689	121.789	121.576	121.731	7707	0	50
2012.01.26	14:00:00	121.729	121.842	121.499	121.503	8545	0	50
2012.01.26	16:00:00	121.503	121.774	121.283	121.671	9000	0	50
2012.01.26	18:00:00	121.670	121.734	121.530	121.544	6572	0	50
2012.01.26	20:00:00	121.543	121.562	121.391	121.453	3993	0	57
2012.01.26	22:00:00	121.453	121.513	121.406	121.466	2686	0	19
2012.01.27	00:00:00	121.467	121.550	121.145	121.179	4538	0	80
2012.01.27	02:00:00	121.178	121.364	121.127	121.310	3505	0	100
2012.01.27	04:00:00	121.311	121.369	120.503	120.626	4908	0	80
2012.01.27	06:00:00	120.627	120.899	120.625	120.857	5304	0	50
2012.01.27	08:00:00	120.859	121.097	120.742	121.064	7942	0	50
2012.01.27	10:00:00	121.062	121.076	120.720	120.916	8295	0	50
2012.01.27	12:00:00	120.915	121.037	120.688	120.826	6905	0	50
2012.01.27	14:00:00	120.826	120.880	120.505	120.659	9041	0	50
2012.01.27	16:00:00	120.658	120.663	119.994	120.480	8511	0	50
2012.01.27	18:00:00	120.481	120.704	120.380	120.610	7034	0	50
2012.01.27	20:00:00	120.611	120.666	120.549	120.598	3615	0	57
2012.01.27	22:00:00	120.599	120.664	120.550	120.570	2252	0	80
2012.01.30	00:00:00	120.689	120.693	120.559	120.596	3134	0	80
2012.01.30	02:00:00	120.594	120.617	120.487	120.545	3248	0	80
2012.01.30	04:00:00	120.546	120.601	120.412	120.418	2578	0	80
2012.01.30	06:00:00	120.417	120.485	120.198	120.223	5327	0	50
2012.01.30	08:00:00	120.225	120.279	120.076	120.111	6817	0	50
2012.01.30	10:00:00	120.112	120.256	120.004	120.159	7278	0	50
2012.01.30	12:00:00	120.159	120.326	120.075	120.264	7367	0	50
2012.01.30	14:00:00	120.266	120.307	119.612	119.699	8229	0	50
2012.01.30	16:00:00	119.697	119.800	119.645	119.669	8120	0	50
2012.01.30	18:00:00	119.671	119.719	119.570	119.664	6113	0	50
2012.01.30	20:00:00	119.663	119.829	119.613	119.829	3334	0	60
2012.01.30	22:00:00	119.831	119.964	119.731	119.945	3495	0	80
2012.01.31	00:00:00	119.944	120.096	119.729	120.025	4183	0	80
2012.01.31	02:00:00	120.026	120.097	119.914	119.957	4426	0	80
2012.01.31	04:00:00	119.958	120.003	119.837	119.850	3836	0	80
2012.01.31	06:00:00	119.849	120.098	119.838	120.089	5728	0	50
2012.01.31	08:00:00	120.090	120.176	119.963	120.147	7539	0	50
2012.01.31	10:00:00	120.146	120.566	120.091	120.497	7978	0	50
2012.01.31	12:00:00	120.498	120.595	120.399	120.523	6131	0	75
2012.01.31	14:00:00	120.524	120.526	120.190	120.243	7614	0	50
2012.01.31	16:00:00	120.241	120.421	119.959	120.207	9547	0	50
2012.01.31	18:00:00	120.208	120.302	120.073	120.105	5911	0	50
2012.01.31	20:00:00	120.104	120.153	119.981	120.062	3507	0	13
2012.01.31	22:00:00	120.063	120.262	120.038	120.258	3234	0	80
2012.02.01	00:00:00	120.257	120.269	119.942	119.991	3381	0	80
2012.02.01	02:00:00	119.992	120.074	119.958	119.993	3937	0	80
2012.02.01	04:00:00	119.992	120.046	119.958	120.003	2112	0	80
2012.02.01	06:00:00	120.005	120.037	119.875	119.892	4647	0	50
2012.02.01	08:00:00	119.891	119.964	119.556	119.948	7320	0	62
2012.02.01	10:00:00	119.947	120.090	119.749	119.867	8703	0	50
2012.02.01	12:00:00	119.866	120.765	119.787	120.625	7717	0	50
2012.02.01	14:00:00	120.626	120.681	120.466	120.507	6832	0	80
2012.02.01	16:00:00	120.506	120.850	120.484	120.673	7503	0	58
2012.02.01	18:00:00	120.671	120.963	120.604	120.819	6266	0	50
2012.02.01	20:00:00	120.831	120.831	120.532	120.606	3837	0	50
2012.02.01	22:00:00	120.605	120.722	120.551	120.690	3720	0	80
2012.02.02	00:00:00	120.691	120.708	120.603	120.646	3696	0	80
2012.02.02	02:00:00	120.647	120.694	120.615	120.634	3701	0	80
2012.02.02	04:00:00	120.635	120.687	120.615	120.632	3040	0	80
2012.02.02	06:00:00	120.631	120.662	120.562	120.618	4872	0	6
2012.02.02	08:00:00	120.618	120.639	120.412	120.533	7272	0	50
2012.02.02	10:00:00	120.531	120.604	120.328	120.475	8176	0	50
2012.02.02	12:00:00	120.474	120.555	120.336	120.420	7324	0	50
2012.02.02	14:00:00	120.419	120.447	120.294	120.382	7990	0	50
2012.02.02	16:00:00	120.381	120.643	120.269	120.362	8412	0	50
2012.02.02	18:00:00	120.364	120.407	120.204	120.263	5654	0	50
2012.02.02	20:00:00	120.264	120.433	120.259	120.390	3155	0	57
2012.02.02	22:00:00	120.389	120.510	120.341	120.375	3647	0	80
2012.02.03	00:00:00	120.376	120.407	120.269	120.400	3074	0	100
2012.02.03	02:00:00	120.399	120.478	120.232	120.431	3593	0	96
2012.02.03	04:00:00	120.432	120.443	120.373	120.430	2140	0	96
2012.02.03	06:00:00	120.428	120.588	120.415	120.565	3810	0	65
2012.02.03	08:00:00	120.566	120.652	120.457	120.509	5770	0	80
2012.02.03	10:00:00	120.508	120.877	120.492	120.765	6533	0	80
2012.02.03	12:00:00	120.766	120.779	120.593	120.596	5569	0	80
2012.02.03	14:00:00	120.597	121.021	120.439	120.956	9598	0	6
2012.02.03	16:00:00	120.954	121.103	120.708	120.729	8418	0	50
2012.02.03	18:00:00	120.730	121.123	120.727	121.048	6034	0	50
2012.02.03	20:00:00	121.048	121.185	121.016	121.050	4114	0	60
2012.02.03	22:00:00	121.048	121.167	120.966	121.053	1850	0	80
2012.02.06	00:00:00	121.082	121.085	120.787	120.836	4301	0	80
2012.02.06	02:00:00	120.837	121.076	120.794	121.006	3818	0	80
2012.02.06	04:00:00	121.007	121.126	120.907	121.041	3912	0	80
2012.02.06	06:00:00	121.042	121.133	120.904	120.904	5831	0	50
2012.02.06	08:00:00	120.900	120.934	120.758	120.787	8221	0	50
2012.02.06	10:00:00	120.786	120.796	120.460	120.559	8770	0	50
2012.02.06	12:00:00	120.560	120.823	120.520	120.733	8003	0	50
2012.02.06	14:00:00	120.733	120.933	120.668	120.836	8430	0	50
2012.02.06	16:00:00	120.837	121.211	120.826	121.139	8727	0	50
2012.02.06	18:00:00	121.143	121.216	120.981	121.029	6426	0	50
2012.02.06	20:00:00	121.027	121.194	120.991	121.188	3092	0	57
2012.02.06	22:00:00	121.189	121.199	121.026	121.094	3290	0	80
2012.02.07	00:00:00	121.093	121.124	120.966	121.061	3294	0	100
2012.02.07	02:00:00	121.062	121.295	121.059	121.217	4407	0	100
2012.02.07	04:00:00	121.218	121.357	121.118	121.200	5281	0	100
2012.02.07	06:00:00	121.206	121.261	121.097	121.103	4895	0	80
2012.02.07	08:00:00	121.149	121.336	121.130	121.225	7182	0	80
2012.02.07	10:00:00	121.224	121.478	121.145	121.314	7205	0	57
2012.02.07	12:00:00	121.315	121.421	121.238	121.348	7134	0	80
2012.02.07	14:00:00	121.349	121.649	121.176	121.490	9017	0	57
2012.02.07	16:00:00	121.487	122.182	121.387	122.135	10363	0	50
2012.02.07	18:00:00	122.137	122.217	122.048	122.161	6444	0	50
2012.02.07	20:00:00	122.160	122.162	121.885	122.046	4104	0	59
2012.02.07	22:00:00	122.047	122.098	121.959	122.066	3873	0	80
2012.02.08	00:00:00	122.064	122.245	121.938	122.216	4424	0	100
2012.02.08	02:00:00	122.217	122.324	122.138	122.283	4416	0	100
2012.02.08	04:00:00	122.282	122.485	122.277	122.414	4264	0	80
2012.02.08	06:00:00	122.413	122.709	122.409	122.417	7499	0	50
2012.02.08	08:00:00	122.416	122.756	122.415	122.642	8271	0	50
2012.02.08	10:00:00	122.642	122.832	122.234	122.235	8730	0	50
2012.02.08	12:00:00	122.234	122.374	121.829	122.194	7768	0	57
2012.02.08	14:00:00	122.193	122.296	121.844	121.975	8034	0	55
2012.02.08	16:00:00	121.974	122.051	121.388	121.617	9772	0	50
2012.02.08	18:00:00	121.616	121.944	121.611	121.858	6403	0	50
2012.02.08	20:00:00	121.847	121.890	121.726	121.786	3628	0	57
2012.02.08	22:00:00	121.785	121.875	121.763	121.818	3472	0	80
2012.02.09	00:00:00	121.819	121.868	121.682	121.791	4514	0	80
2012.02.09	02:00:00	121.792	122.002	121.778	121.962	4576	0	80
2012.02.09	04:00:00	121.961	122.130	121.899	122.099	4828	0	80
2012.02.09	06:00:00	122.098	122.321	122.062	122.217	6963	0	50
2012.02.09	08:00:00	122.218	122.348	122.168	122.221	8122	0	50
2012.02.09	10:00:00	122.223	122.399	122.091	122.196	8400	0	50
2012.02.09	12:00:00	122.196	122.535	122.000	122.460	8246	0	50
2012.02.09	14:00:00	122.459	122.635	122.409	122.520	10261	0	51
2012.02.09	16:00:00	122.521	122.664	122.333	122.578	9293	0	51
2012.02.09	18:00:00	122.576	122.838	122.534	122.822	6247	0	74
2012.02.09	20:00:00	122.823	122.934	122.786	122.824	4136	0	80
2012.02.09	22:00:00	122.823	122.852	122.756	122.765	3075	0	100
2012.02.10	00:00:00	122.764	122.872	122.655	122.762	4584	0	100
2012.02.10	02:00:00	122.763	122.763	122.522	122.636	5061	0	80
2012.02.10	04:00:00	122.637	122.642	122.520	122.604	3858	0	80
2012.02.10	06:00:00	122.603	122.633	122.491	122.525	5969	0	50
2012.02.10	08:00:00	122.527	122.720	122.447	122.635	8879	0	50
2012.02.10	10:00:00	122.632	123.138	122.632	123.027	7453	0	17
2012.02.10	12:00:00	123.026	123.076	122.451	122.512	7892	0	57
2012.02.10	14:00:00	122.514	122.625	122.287	122.356	9694	0	50
2012.02.10	16:00:00	122.357	122.432	122.132	122.132	8976	0	50
2012.02.10	18:00:00	122.130	122.229	122.010	122.054	5963	0	50
2012.02.10	20:00:00	122.051	122.149	122.033	122.117	3726	0	63
2012.02.10	22:00:00	122.116	122.425	122.102	122.223	1587	0	80
2012.02.13	00:00:00	122.592	122.615	122.393	122.488	5780	0	80
2012.02.13	02:00:00	122.492	122.520	122.393	122.457	4516	0	80
2012.02.13	04:00:00	122.456	122.523	122.444	122.481	4024	0	80
2012.02.13	06:00:00	122.479	122.550	122.459	122.536	5822	0	50
2012.02.13	08:00:00	122.538	122.885	122.489	122.859	8904	0	50
2012.02.13	10:00:00	122.858	122.899	122.626	122.810	8037	0	50
2012.02.13	12:00:00	122.810	122.886	122.529	122.576	6983	0	50
2012.02.13	14:00:00	122.575	122.672	122.482	122.499	7715	0	50
2012.02.13	16:00:00	122.501	122.524	122.161	122.291	8981	0	50
2012.02.13	18:00:00	122.290	122.415	122.208	122.301	5825	0	50
2012.02.13	20:00:00	122.300	122.424	122.265	122.296	3591	0	57
2012.02.13	22:00:00	122.297	122.334	122.128	122.133	3252	0	80
2012.02.14	00:00:00	122.134	122.150	121.652	121.936	6606	0	80
2012.02.14	02:00:00	121.935	121.942	121.826	121.827	4880	0	80
2012.02.14	04:00:00	121.826	122.466	121.798	122.256	6234	0	80
2012.02.14	06:00:00	122.257	122.485	122.257	122.429	6285	0	50
2012.02.14	08:00:00	122.428	122.727	122.342	122.593	8937	0	50
2012.02.14	10:00:00	122.592	123.029	122.584	122.824	8903	0	57
2012.02.14	12:00:00	122.825	122.955	122.739	122.809	7265	0	80
2012.02.14	14:00:00	122.808	122.834	122.490	122.658	8652	0	50
2012.02.14	16:00:00	122.656	122.977	122.497	122.944	9133	0	51
2012.02.14	18:00:00	122.946	123.053	122.837	122.975	6334	0	80
2012.02.14	20:00:00	122.974	123.027	122.699	122.978	5469	0	80
2012.02.14	22:00:00	122.977	123.127	122.901	122.992	4594	0	88
2012.02.15	00:00:00	122.994	123.100	122.902	123.084	5072	0	100
2012.02.15	02:00:00	123.083	123.319	123.070	123.296	6310	0	100
2012.02.15	04:00:00	123.297	123.454	123.267	123.378	5052	0	80
