<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.01.02	00:00:00	1.02010	1.02016	1.01723	1.01859	1380	0	35
2012.01.02	02:00:00	1.01856	1.02002	1.01827	1.01873	1085	0	39
2012.01.02	04:00:00	1.01866	1.01962	1.01824	1.01857	1450	0	43
2012.01.02	06:00:00	1.01915	1.02100	1.01792	1.01914	1650	0	29
2012.01.02	08:00:00	1.01919	1.01944	1.01765	1.01897	2527	0	25
2012.01.02	10:00:00	1.01881	1.02070	1.01814	1.01907	3685	0	29
2012.01.02	12:00:00	1.01917	1.02064	1.01883	1.02020	3104	0	24
2012.01.02	14:00:00	1.02006	1.02042	1.01912	1.02021	3000	0	17
2012.01.02	16:00:00	1.02025	1.02080	1.01928	1.02049	2531	0	16
2012.01.02	18:00:00	1.02033	1.02084	1.01811	1.02027	2119	0	31
2012.01.02	20:00:00	1.02026	1.02026	1.01902	1.01917	1587	0	31
2012.01.02	22:00:00	1.01916	1.01965	1.01775	1.01872	1698	0	35
2012.01.03	00:00:00	1.01873	1.01916	1.01571	1.01582	2634	0	20
2012.01.03	02:00:00	1.01583	1.01621	1.01506	1.01608	1990	0	20
2012.01.03	04:00:00	1.01611	1.01627	1.01460	1.01496	1266	0	20
2012.01.03	06:00:00	1.01507	1.01507	1.01265	1.01335	3959	0	10
2012.01.03	08:00:00	1.01340	1.01394	1.01270	1.01342	4431	0	10
2012.01.03	10:00:00	1.01347	1.01427	1.01110	1.01124	4809	0	10
2012.01.03	12:00:00	1.01125	1.01206	1.00791	1.01146	6789	0	10
2012.01.03	14:00:00	1.01148	1.01257	1.00976	1.01008	6863	0	11
2012.01.03	16:00:00	1.01009	1.01031	1.00756	1.00871	8201	0	10
2012.01.03	18:00:00	1.00872	1.01151	1.00817	1.01074	6496	0	10
2012.01.03	20:00:00	1.01074	1.01140	1.00984	1.01080	4408	0	17
2012.01.03	22:00:00	1.01081	1.01141	1.01020	1.01123	2964	0	20
2012.01.04	00:00:00	1.01117	1.01239	1.01084	1.01208	2877	0	20
2012.01.04	02:00:00	1.01207	1.01368	1.01205	1.01347	2248	0	20
2012.01.04	04:00:00	1.01350	1.01381	1.01219	1.01231	2185	0	20
2012.01.04	06:00:00	1.01234	1.01296	1.01194	1.01204	3372	0	10
2012.01.04	08:00:00	1.01203	1.01388	1.01187	1.01349	7071	0	10
2012.01.04	10:00:00	1.01350	1.01427	1.01180	1.01345	7841	0	10
2012.01.04	12:00:00	1.01337	1.01482	1.01253	1.01441	7611	0	10
2012.01.04	14:00:00	1.01440	1.01611	1.01080	1.01096	8823	0	10
2012.01.04	16:00:00	1.01100	1.01510	1.01090	1.01335	8638	0	10
2012.01.04	18:00:00	1.01336	1.01367	1.01163	1.01268	5783	0	10
2012.01.04	20:00:00	1.01272	1.01343	1.01172	1.01212	4102	0	15
2012.01.04	22:00:00	1.01213	1.01319	1.01203	1.01308	2711	0	20
2012.01.05	00:00:00	1.01308	1.01371	1.01282	1.01365	2494	0	20
2012.01.05	02:00:00	1.01364	1.01460	1.01305	1.01360	3049	0	20
2012.01.05	04:00:00	1.01361	1.01434	1.01347	1.01395	2813	0	20
2012.01.05	06:00:00	1.01394	1.01453	1.01334	1.01352	4141	0	10
2012.01.05	08:00:00	1.01353	1.01629	1.01196	1.01557	6968	0	10
2012.01.05	10:00:00	1.01562	1.01945	1.01534	1.01931	8254	0	10
2012.01.05	12:00:00	1.01932	1.01977	1.01677	1.01704	7799	0	10
2012.01.05	14:00:00	1.01705	1.02122	1.01353	1.01903	9147	0	12
2012.01.05	16:00:00	1.01894	1.02243	1.01824	1.01961	9805	0	10
2012.01.05	18:00:00	1.01963	1.01989	1.01677	1.01746	6055	0	10
2012.01.05	20:00:00	1.01748	1.01933	1.01734	1.01909	4675	0	20
2012.01.05	22:00:00	1.01909	1.02015	1.01856	1.01955	2645	0	20
2012.01.06	00:00:00	1.01952	1.02024	1.01908	1.01909	2444	0	20
2012.01.06	02:00:00	1.01907	1.01926	1.01815	1.01825	2496	0	20
2012.01.06	04:00:00	1.01824	1.02005	1.01816	1.02003	2370	0	20
2012.01.06	06:00:00	1.02005	1.02108	1.01911	1.01939	3786	0	10
2012.01.06	08:00:00	1.01946	1.01996	1.01698	1.01727	6872	0	10
2012.01.06	10:00:00	1.01730	1.01919	1.01686	1.01879	6973	0	10
2012.01.06	12:00:00	1.01878	1.02150	1.01728	1.02147	7032	0	10
2012.01.06	14:00:00	1.02148	1.02485	1.01870	1.02428	9701	0	10
2012.01.06	16:00:00	1.02427	1.02475	1.02256	1.02294	7948	0	10
2012.01.06	18:00:00	1.02293	1.02699	1.02292	1.02559	6339	0	10
2012.01.06	20:00:00	1.02556	1.02677	1.02552	1.02670	3728	0	19
2012.01.06	22:00:00	1.02669	1.02848	1.02650	1.02830	1596	0	20
2012.01.09	00:00:00	1.02940	1.03076	1.02840	1.03001	3712	0	20
2012.01.09	02:00:00	1.03002	1.03129	1.02935	1.03027	3643	0	20
2012.01.09	04:00:00	1.03030	1.03178	1.03016	1.03075	3082	0	20
2012.01.09	06:00:00	1.03086	1.03149	1.03008	1.03037	4109	0	10
2012.01.09	08:00:00	1.03039	1.03039	1.02742	1.02762	7725	0	10
2012.01.09	10:00:00	1.02760	1.02959	1.02717	1.02872	7758	0	10
2012.01.09	12:00:00	1.02872	1.02983	1.02699	1.02750	7273	0	10
2012.01.09	14:00:00	1.02753	1.02817	1.02466	1.02695	9031	0	10
2012.01.09	16:00:00	1.02693	1.02944	1.02534	1.02725	9001	0	10
2012.01.09	18:00:00	1.02722	1.02753	1.02570	1.02575	5556	0	10
2012.01.09	20:00:00	1.02582	1.02597	1.02249	1.02271	4259	0	19
2012.01.09	22:00:00	1.02272	1.02393	1.02272	1.02355	2160	0	20
2012.01.10	00:00:00	1.02359	1.02372	1.02145	1.02234	2714	0	35
2012.01.10	02:00:00	1.02233	1.02259	1.02118	1.02169	2389	0	35
2012.01.10	04:00:00	1.02168	1.02168	1.01940	1.01949	2877	0	20
2012.01.10	06:00:00	1.01954	1.01962	1.01830	1.01906	3781	0	10
2012.01.10	08:00:00	1.01907	1.02095	1.01889	1.01960	6234	0	10
2012.01.10	10:00:00	1.01961	1.02001	1.01816	1.01864	7729	0	10
2012.01.10	12:00:00	1.01865	1.01879	1.01617	1.01698	6810	0	10
2012.01.10	14:00:00	1.01699	1.01839	1.01551	1.01795	7738	0	10
2012.01.10	16:00:00	1.01790	1.01943	1.01570	1.01607	7593	0	10
2012.01.10	18:00:00	1.01607	1.01814	1.01563	1.01648	5615	0	10
2012.01.10	20:00:00	1.01639	1.01683	1.01532	1.01670	3761	0	20
2012.01.10	22:00:00	1.01670	1.01697	1.01507	1.01665	2597	0	20
2012.01.11	00:00:00	1.01664	1.01814	1.01586	1.01781	2379	0	20
2012.01.11	02:00:00	1.01782	1.01853	1.01733	1.01794	2710	0	20
2012.01.11	04:00:00	1.01793	1.01818	1.01713	1.01747	1852	0	20
2012.01.11	06:00:00	1.01746	1.01793	1.01572	1.01581	3309	0	10
2012.01.11	08:00:00	1.01582	1.01645	1.01390	1.01445	5228	0	35
2012.01.11	10:00:00	1.01444	1.01541	1.01382	1.01510	5587	0	35
2012.01.11	12:00:00	1.01508	1.01783	1.01477	1.01608	6694	0	10
2012.01.11	14:00:00	1.01606	1.02047	1.01531	1.02046	8257	0	10
2012.01.11	16:00:00	1.02045	1.02091	1.01819	1.01921	8764	0	10
2012.01.11	18:00:00	1.01920	1.02028	1.01825	1.01955	6169	0	10
2012.01.11	20:00:00	1.01952	1.01981	1.01860	1.01915	4315	0	20
2012.01.11	22:00:00	1.01914	1.01940	1.01772	1.01864	2361	0	20
2012.01.12	00:00:00	1.01871	1.01920	1.01782	1.01856	2250	0	20
2012.01.12	02:00:00	1.01857	1.01911	1.01754	1.01765	2834	0	20
2012.01.12	04:00:00	1.01768	1.01872	1.01768	1.01846	2104	0	20
2012.01.12	06:00:00	1.01847	1.01865	1.01792	1.01812	3212	0	10
2012.01.12	08:00:00	1.01813	1.01914	1.01764	1.01822	5990	0	10
2012.01.12	10:00:00	1.01823	1.01904	1.01522	1.01574	8039	0	10
2012.01.12	12:00:00	1.01573	1.01668	1.01385	1.01581	6738	0	10
2012.01.12	14:00:00	1.01582	1.01887	1.01550	1.01665	9086	0	10
2012.01.12	16:00:00	1.01664	1.02094	1.01630	1.01958	7655	0	10
2012.01.12	18:00:00	1.01958	1.01980	1.01785	1.01810	5142	0	10
2012.01.12	20:00:00	1.01809	1.01962	1.01775	1.01817	3666	0	20
2012.01.12	22:00:00	1.01816	1.01922	1.01789	1.01873	2644	0	20
2012.01.13	00:00:00	1.01873	1.01873	1.01790	1.01828	2067	0	20
2012.01.13	02:00:00	1.01829	1.01880	1.01822	1.01875	2137	0	20
2012.01.13	04:00:00	1.01876	1.01923	1.01808	1.01813	2158	0	20
2012.01.13	06:00:00	1.01821	1.01843	1.01670	1.01720	3818	0	10
2012.01.13	08:00:00	1.01722	1.01810	1.01684	1.01758	6678	0	10
2012.01.13	10:00:00	1.01757	1.01849	1.01626	1.01730	8204	0	10
2012.01.13	12:00:00	1.01728	1.01918	1.01672	1.01914	6826	0	10
2012.01.13	14:00:00	1.01913	1.02575	1.01732	1.02449	9570	0	10
2012.01.13	16:00:00	1.02447	1.02822	1.02290	1.02446	10250	0	10
2012.01.13	18:00:00	1.02448	1.02554	1.02390	1.02403	5953	0	10
2012.01.13	20:00:00	1.02409	1.02455	1.02248	1.02254	4196	0	10
2012.01.13	22:00:00	1.02253	1.02347	1.02172	1.02300	1958	0	25
2012.01.16	00:00:00	1.02405	1.02522	1.02392	1.02479	2570	0	20
2012.01.16	02:00:00	1.02482	1.02515	1.02317	1.02362	2239	0	20
2012.01.16	04:00:00	1.02361	1.02378	1.02240	1.02253	1867	0	20
2012.01.16	06:00:00	1.02253	1.02309	1.02110	1.02115	2858	0	10
2012.01.16	08:00:00	1.02115	1.02199	1.01907	1.01931	5928	0	10
2012.01.16	10:00:00	1.01927	1.02173	1.01913	1.02063	7011	0	10
2012.01.16	12:00:00	1.02062	1.02137	1.01896	1.01983	6238	0	10
2012.01.16	14:00:00	1.01982	1.02056	1.01823	1.01921	5368	0	10
2012.01.16	16:00:00	1.01923	1.01978	1.01673	1.01689	4710	0	10
2012.01.16	18:00:00	1.01688	1.01786	1.01646	1.01766	3335	0	10
2012.01.16	20:00:00	1.01768	1.01842	1.01739	1.01780	1621	0	10
2012.01.16	22:00:00	1.01781	1.01849	1.01727	1.01846	1797	0	20
2012.01.17	00:00:00	1.01847	1.01872	1.01652	1.01704	2026	0	20
2012.01.17	02:00:00	1.01705	1.01721	1.01479	1.01491	2924	0	35
2012.01.17	04:00:00	1.01492	1.01507	1.01399	1.01471	2441	0	20
2012.01.17	06:00:00	1.01469	1.01491	1.01401	1.01431	2973	0	10
2012.01.17	08:00:00	1.01432	1.01451	1.01188	1.01216	7406	0	10
2012.01.17	10:00:00	1.01218	1.01348	1.01121	1.01346	7492	0	10
2012.01.17	12:00:00	1.01347	1.01444	1.01263	1.01381	6553	0	10
2012.01.17	14:00:00	1.01382	1.01507	1.01143	1.01468	8958	0	10
2012.01.17	16:00:00	1.01467	1.01558	1.01275	1.01306	8323	0	10
2012.01.17	18:00:00	1.01307	1.01550	1.01252	1.01505	5202	0	10
2012.01.17	20:00:00	1.01503	1.01664	1.01439	1.01510	3886	0	20
2012.01.17	22:00:00	1.01508	1.01584	1.01475	1.01523	2426	0	20
2012.01.18	00:00:00	1.01532	1.01586	1.01449	1.01507	1883	0	20
2012.01.18	02:00:00	1.01508	1.01544	1.01466	1.01490	2566	0	20
2012.01.18	04:00:00	1.01485	1.01500	1.01354	1.01392	2003	0	20
2012.01.18	06:00:00	1.01393	1.01551	1.01380	1.01503	3149	0	10
2012.01.18	08:00:00	1.01503	1.01695	1.01346	1.01574	7786	0	10
2012.01.18	10:00:00	1.01576	1.01603	1.01180	1.01235	8939	0	10
2012.01.18	12:00:00	1.01236	1.01463	1.01181	1.01294	7434	0	10
2012.01.18	14:00:00	1.01295	1.01755	1.01268	1.01558	9566	0	10
2012.01.18	16:00:00	1.01558	1.01580	1.01205	1.01381	9085	0	10
2012.01.18	18:00:00	1.01382	1.01433	1.01210	1.01310	5989	0	10
2012.01.18	20:00:00	1.01307	1.01327	1.01095	1.01106	4314	0	20
2012.01.18	22:00:00	1.01105	1.01212	1.01093	1.01205	3055	0	35
2012.01.19	00:00:00	1.01203	1.01267	1.01080	1.01177	2651	0	20
2012.01.19	02:00:00	1.01178	1.01188	1.00992	1.01013	3452	0	35
2012.01.19	04:00:00	1.01012	1.01042	1.00943	1.01022	2649	0	35
2012.01.19	06:00:00	1.01022	1.01094	1.01005	1.01061	2974	0	35
2012.01.19	08:00:00	1.01062	1.01126	1.00911	1.00924	6251	0	20
2012.01.19	10:00:00	1.00923	1.01034	1.00875	1.00897	7424	0	10
2012.01.19	12:00:00	1.00899	1.00951	1.00727	1.00803	7725	0	10
2012.01.19	14:00:00	1.00805	1.00916	1.00694	1.00826	8004	0	10
2012.01.19	16:00:00	1.00824	1.01010	1.00749	1.00938	8563	0	10
2012.01.19	18:00:00	1.00937	1.01103	1.00915	1.01052	4758	0	35
2012.01.19	20:00:00	1.01053	1.01219	1.00990	1.01119	4012	0	35
2012.01.19	22:00:00	1.01117	1.01168	1.01050	1.01115	2522	0	35
2012.01.20	00:00:00	1.01118	1.01228	1.01093	1.01183	1954	0	35
2012.01.20	02:00:00	1.01182	1.01329	1.01173	1.01258	1951	0	35
2012.01.20	04:00:00	1.01256	1.01395	1.01253	1.01339	2138	0	35
2012.01.20	06:00:00	1.01337	1.01375	1.01239	1.01286	2796	0	35
2012.01.20	08:00:00	1.01291	1.01517	1.01193	1.01480	5818	0	10
2012.01.20	10:00:00	1.01481	1.01548	1.01248	1.01344	7824	0	10
2012.01.20	12:00:00	1.01344	1.01595	1.01241	1.01307	6824	0	14
2012.01.20	14:00:00	1.01306	1.01528	1.01294	1.01374	8399	0	10
2012.01.20	16:00:00	1.01372	1.01513	1.01303	1.01411	7411	0	10
2012.01.20	18:00:00	1.01410	1.01447	1.01301	1.01327	4120	0	10
2012.01.20	20:00:00	1.01329	1.01424	1.01278	1.01305	2722	0	24
2012.01.20	22:00:00	1.01304	1.01346	1.01151	1.01301	1407	0	35
2012.01.23	00:00:00	1.01513	1.01566	1.01466	1.01469	1981	0	20
2012.01.23	02:00:00	1.01468	1.01504	1.01409	1.01450	2158	0	20
2012.01.23	04:00:00	1.01451	1.01451	1.01310	1.01315	1435	0	20
2012.01.23	06:00:00	1.01318	1.01335	1.01250	1.01264	2346	0	10
2012.01.23	08:00:00	1.01267	1.01384	1.01168	1.01230	5870	0	10
2012.01.23	10:00:00	1.01231	1.01307	1.01028	1.01069	6965	0	10
2012.01.23	12:00:00	1.01068	1.01076	1.00847	1.00860	7196	0	10
2012.01.23	14:00:00	1.00858	1.00950	1.00529	1.00553	9114	0	10
2012.01.23	16:00:00	1.00555	1.00809	1.00517	1.00809	7993	0	4
2012.01.23	18:00:00	1.00807	1.00955	1.00771	1.00836	5507	0	3
2012.01.23	20:00:00	1.00837	1.00898	1.00662	1.00726	3816	0	19
2012.01.23	22:00:00	1.00727	1.00885	1.00713	1.00823	2964	0	20
2012.01.24	00:00:00	1.00824	1.00841	1.00711	1.00754	2306	0	20
2012.01.24	02:00:00	1.00758	1.00931	1.00754	1.00885	2122	0	20
2012.01.24	04:00:00	1.00887	1.00966	1.00875	1.00909	1944	0	20
2012.01.24	06:00:00	1.00916	1.00916	1.00744	1.00792	2398	0	10
2012.01.24	08:00:00	1.00791	1.00987	1.00753	1.00951	5113	0	10
2012.01.24	10:00:00	1.00957	1.01133	1.00825	1.01130	6596	0	10
2012.01.24	12:00:00	1.01129	1.01247	1.01072	1.01206	5841	0	10
2012.01.24	14:00:00	1.01205	1.01394	1.01142	1.01212	6913	0	10
2012.01.24	16:00:00	1.01214	1.01298	1.00956	1.00975	6798	0	10
2012.01.24	18:00:00	1.00975	1.01020	1.00852	1.01002	4649	0	3
2012.01.24	20:00:00	1.01002	1.01007	1.00896	1.00978	2593	0	4
2012.01.24	22:00:00	1.00977	1.01010	1.00871	1.00942	1999	0	20
2012.01.25	00:00:00	1.00943	1.01025	1.00898	1.00981	2049	0	20
2012.01.25	02:00:00	1.00983	1.01089	1.00980	1.01039	1974	0	20
2012.01.25	04:00:00	1.01039	1.01121	1.01032	1.01110	1639	0	20
2012.01.25	06:00:00	1.01109	1.01136	1.01032	1.01047	2537	0	10
2012.01.25	08:00:00	1.01040	1.01144	1.00988	1.01110	5513	0	10
2012.01.25	10:00:00	1.01109	1.01377	1.01061	1.01374	6122	0	10
2012.01.25	12:00:00	1.01371	1.01457	1.01220	1.01334	6125	0	35
2012.01.25	14:00:00	1.01333	1.01382	1.01164	1.01331	6662	0	10
2012.01.25	16:00:00	1.01330	1.01383	1.01108	1.01188	6509	0	10
2012.01.25	18:00:00	1.01186	1.01209	1.00448	1.00520	8050	0	10
2012.01.25	20:00:00	1.00519	1.00718	1.00271	1.00337	7105	0	22
2012.01.25	22:00:00	1.00335	1.00476	1.00335	1.00458	2682	0	20
2012.01.26	00:00:00	1.00456	1.00467	1.00420	1.00451	1784	0	20
2012.01.26	02:00:00	1.00450	1.00450	1.00322	1.00364	1914	0	20
2012.01.26	04:00:00	1.00360	1.00364	1.00280	1.00280	1304	0	35
2012.01.26	06:00:00	1.00280	1.00283	1.00130	1.00206	2124	0	35
2012.01.26	08:00:00	1.00209	1.00245	1.00089	1.00147	4834	0	35
2012.01.26	10:00:00	1.00148	1.00170	0.99920	1.00037	6223	0	10
2012.01.26	12:00:00	1.00036	1.00175	0.99994	1.00158	5832	0	10
2012.01.26	14:00:00	1.00157	1.00160	0.99930	0.99934	7956	0	10
2012.01.26	16:00:00	0.99931	1.00051	0.99807	0.99854	9285	0	10
2012.01.26	18:00:00	0.99852	1.00089	0.99841	1.00068	6345	0	10
2012.01.26	20:00:00	1.00069	1.00196	1.00044	1.00159	4719	0	17
2012.01.26	22:00:00	1.00161	1.00205	1.00118	1.00167	2460	0	8
2012.01.27	00:00:00	1.00167	1.00332	1.00141	1.00331	2489	0	20
2012.01.27	02:00:00	1.00329	1.00338	1.00202	1.00222	3261	0	20
2012.01.27	04:00:00	1.00222	1.00387	1.00149	1.00351	3231	0	20
2012.01.27	06:00:00	1.00351	1.00394	1.00244	1.00264	2608	0	10
2012.01.27	08:00:00	1.00263	1.00396	1.00150	1.00179	5785	0	10
2012.01.27	10:00:00	1.00175	1.00257	0.99982	0.99990	7196	0	10
2012.01.27	12:00:00	0.99994	1.00033	0.99901	0.99929	5306	0	10
2012.01.27	14:00:00	0.99931	1.00365	0.99863	1.00060	8737	0	10
2012.01.27	16:00:00	1.00061	1.00245	1.00024	1.00120	8576	0	10
2012.01.27	18:00:00	1.00121	1.00211	1.00048	1.00080	7407	0	10
2012.01.27	20:00:00	1.00078	1.00189	1.00039	1.00067	4525	0	18
2012.01.27	22:00:00	1.00066	1.00192	1.00037	1.00159	1845	0	20
2012.01.30	00:00:00	1.00141	1.00280	1.00094	1.00244	2098	0	20
2012.01.30	02:00:00	1.00245	1.00370	1.00239	1.00306	2637	0	20
2012.01.30	04:00:00	1.00305	1.00350	1.00191	1.00323	1862	0	20
2012.01.30	06:00:00	1.00333	1.00616	1.00290	1.00588	3510	0	10
2012.01.30	08:00:00	1.00589	1.00628	1.00424	1.00523	6079	0	10
2012.01.30	10:00:00	1.00523	1.00689	1.00449	1.00475	6904	0	10
2012.01.30	12:00:00	1.00477	1.00576	1.00371	1.00557	6619	0	10
2012.01.30	14:00:00	1.00550	1.00687	1.00487	1.00546	8552	0	10
2012.01.30	16:00:00	1.00549	1.00628	1.00314	1.00314	8215	0	10
2012.01.30	18:00:00	1.00309	1.00466	1.00202	1.00355	5835	0	10
2012.01.30	20:00:00	1.00348	1.00393	1.00220	1.00262	4191	0	20
2012.01.30	22:00:00	1.00263	1.00268	1.00112	1.00189	2806	0	20
2012.01.31	00:00:00	1.00188	1.00282	1.00097	1.00105	2389	0	20
2012.01.31	02:00:00	1.00104	1.00125	0.99994	1.00020	2026	0	35
2012.01.31	04:00:00	1.00018	1.00080	0.99978	1.00078	1902	0	35
2012.01.31	06:00:00	1.00078	1.00144	1.00009	1.00085	2658	0	35
2012.01.31	08:00:00	1.00084	1.00085	0.99867	0.99881	5480	0	10
2012.01.31	10:00:00	0.99882	0.99920	0.99788	0.99810	8177	0	10
2012.01.31	12:00:00	0.99815	0.99815	0.99660	0.99713	7296	0	10
2012.01.31	14:00:00	0.99714	0.99950	0.99647	0.99881	9269	0	10
2012.01.31	16:00:00	0.99881	1.00515	0.99864	1.00494	9664	0	10
2012.01.31	18:00:00	1.00493	1.00521	1.00202	1.00312	6724	0	10
2012.01.31	20:00:00	1.00318	1.00357	1.00183	1.00247	4336	0	3
2012.01.31	22:00:00	1.00248	1.00294	1.00191	1.00200	2289	0	20
2012.02.01	00:00:00	1.00200	1.00356	1.00200	1.00277	2332	0	20
2012.02.01	02:00:00	1.00278	1.00308	1.00156	1.00298	3579	0	20
2012.02.01	04:00:00	1.00299	1.00309	1.00216	1.00299	2276	0	20
2012.02.01	06:00:00	1.00300	1.00437	1.00293	1.00426	3354	0	10
2012.02.01	08:00:00	1.00423	1.00469	1.00098	1.00109	6702	0	10
2012.02.01	10:00:00	1.00108	1.00119	0.99908	0.99966	8087	0	10
2012.02.01	12:00:00	0.99965	1.00057	0.99770	0.99862	8301	0	10
2012.02.01	14:00:00	0.99861	0.99943	0.99694	0.99787	8209	0	10
2012.02.01	16:00:00	0.99785	0.99839	0.99626	0.99710	8672	0	16
2012.02.01	18:00:00	0.99709	0.99836	0.99636	0.99790	5373	0	10
2012.02.01	20:00:00	0.99792	0.99924	0.99776	0.99891	4325	0	20
2012.02.01	22:00:00	0.99892	0.99899	0.99722	0.99742	2577	0	20
2012.02.02	00:00:00	0.99744	0.99814	0.99685	0.99710	2317	0	20
2012.02.02	02:00:00	0.99709	0.99745	0.99670	0.99706	2256	0	35
2012.02.02	04:00:00	0.99705	0.99806	0.99684	0.99764	2044	0	23
2012.02.02	06:00:00	0.99763	0.99833	0.99710	0.99735	3023	0	3
2012.02.02	08:00:00	0.99734	0.99867	0.99687	0.99846	5715	0	10
2012.02.02	10:00:00	0.99840	1.00021	0.99783	0.99934	8674	0	10
2012.02.02	12:00:00	0.99935	1.00088	0.99823	1.00004	8577	0	10
2012.02.02	14:00:00	1.00003	1.00045	0.99815	0.99904	8350	0	10
2012.02.02	16:00:00	0.99903	0.99915	0.99707	0.99842	8851	0	10
2012.02.02	18:00:00	0.99843	1.00040	0.99816	0.99921	5813	0	10
2012.02.02	20:00:00	0.99928	0.99958	0.99892	0.99938	4043	0	16
2012.02.02	22:00:00	0.99937	0.99954	0.99875	0.99915	2247	0	20
2012.02.03	00:00:00	0.99914	0.99973	0.99903	0.99939	1933	0	23
2012.02.03	02:00:00	0.99938	1.00033	0.99910	0.99910	2654	0	35
2012.02.03	04:00:00	0.99910	0.99972	0.99895	0.99960	1752	0	20
2012.02.03	06:00:00	0.99962	0.99969	0.99880	0.99897	2864	0	10
2012.02.03	08:00:00	0.99903	0.99980	0.99858	0.99922	6148	0	10
2012.02.03	10:00:00	0.99921	0.99938	0.99800	0.99905	7913	0	10
2012.02.03	12:00:00	0.99906	1.00285	0.99886	1.00231	6870	0	10
2012.02.03	14:00:00	1.00233	1.00313	0.99719	0.99757	9373	0	3
2012.02.03	16:00:00	0.99758	0.99792	0.99398	0.99439	8887	0	10
2012.02.03	18:00:00	0.99440	0.99447	0.99262	0.99347	6743	0	10
2012.02.03	20:00:00	0.99352	0.99406	0.99303	0.99346	3926	0	20
2012.02.03	22:00:00	0.99344	0.99400	0.99271	0.99329	1302	0	20
2012.02.06	00:00:00	0.99348	0.99476	0.99276	0.99462	3342	0	20
2012.02.06	02:00:00	0.99461	0.99542	0.99421	0.99478	2443	0	20
2012.02.06	04:00:00	0.99480	0.99533	0.99405	0.99528	2245	0	20
2012.02.06	06:00:00	0.99522	0.99640	0.99498	0.99613	3386	0	10
2012.02.06	08:00:00	0.99618	0.99704	0.99502	0.99661	6698	0	10
2012.02.06	10:00:00	0.99659	0.99797	0.99648	0.99766	7408	0	10
2012.02.06	12:00:00	0.99767	0.99768	0.99583	0.99740	7082	0	10
2012.02.06	14:00:00	0.99741	0.99927	0.99647	0.99696	8191	0	10
2012.02.06	16:00:00	0.99694	0.99807	0.99463	0.99535	8705	0	10
2012.02.06	18:00:00	0.99534	0.99694	0.99496	0.99672	6149	0	10
2012.02.06	20:00:00	0.99673	0.99688	0.99531	0.99531	4040	0	6
2012.02.06	22:00:00	0.99528	0.99616	0.99528	0.99596	2191	0	20
2012.02.07	00:00:00	0.99598	0.99658	0.99567	0.99588	2340	0	20
2012.02.07	02:00:00	0.99587	0.99674	0.99553	0.99661	2716	0	20
2012.02.07	04:00:00	0.99661	0.99718	0.99511	0.99661	3924	0	20
2012.02.07	06:00:00	0.99661	0.99735	0.99633	0.99733	4225	0	10
2012.02.07	08:00:00	0.99709	0.99710	0.99510	0.99593	7109	0	10
2012.02.07	10:00:00	0.99593	0.99681	0.99529	0.99656	7229	0	10
2012.02.07	12:00:00	0.99650	0.99934	0.99650	0.99857	6536	0	10
2012.02.07	14:00:00	0.99856	0.99901	0.99548	0.99655	9811	0	10
2012.02.07	16:00:00	0.99661	0.99797	0.99394	0.99466	9683	0	10
2012.02.07	18:00:00	0.99467	0.99608	0.99439	0.99509	6262	0	10
2012.02.07	20:00:00	0.99506	0.99581	0.99448	0.99458	4779	0	20
2012.02.07	22:00:00	0.99460	0.99506	0.99415	0.99457	3103	0	20
2012.02.08	00:00:00	0.99458	0.99557	0.99421	0.99521	2630	0	23
2012.02.08	02:00:00	0.99519	0.99584	0.99511	0.99531	2120	0	20
2012.02.08	04:00:00	0.99533	0.99580	0.99512	0.99569	2031	0	20
2012.02.08	06:00:00	0.99571	0.99578	0.99392	0.99415	3343	0	10
2012.02.08	08:00:00	0.99413	0.99469	0.99340	0.99376	5270	0	35
2012.02.08	10:00:00	0.99378	0.99558	0.99351	0.99546	6210	0	10
2012.02.08	12:00:00	0.99543	0.99570	0.99469	0.99509	5942	0	10
2012.02.08	14:00:00	0.99511	0.99531	0.99339	0.99373	7339	0	35
2012.02.08	16:00:00	0.99375	0.99885	0.99334	0.99690	8430	0	10
2012.02.08	18:00:00	0.99692	0.99719	0.99518	0.99644	5882	0	10
2012.02.08	20:00:00	0.99645	0.99673	0.99533	0.99590	4095	0	20
2012.02.08	22:00:00	0.99588	0.99632	0.99538	0.99621	2261	0	20
2012.02.09	00:00:00	0.99620	0.99765	0.99583	0.99706	3091	0	20
2012.02.09	02:00:00	0.99707	0.99785	0.99564	0.99620	3133	0	20
2012.02.09	04:00:00	0.99621	0.99698	0.99533	0.99551	2716	0	20
2012.02.09	06:00:00	0.99551	0.99578	0.99439	0.99473	3718	0	10
2012.02.09	08:00:00	0.99474	0.99606	0.99450	0.99502	6639	0	10
2012.02.09	10:00:00	0.99506	0.99589	0.99412	0.99517	6502	0	10
2012.02.09	12:00:00	0.99515	0.99739	0.99475	0.99630	6979	0	10
2012.02.09	14:00:00	0.99626	0.99646	0.99249	0.99316	9708	0	10
2012.02.09	16:00:00	0.99313	0.99607	0.99294	0.99400	8217	0	10
2012.02.09	18:00:00	0.99395	0.99479	0.99369	0.99459	4603	0	35
2012.02.09	20:00:00	0.99460	0.99540	0.99427	0.99535	3637	0	20
2012.02.09	22:00:00	0.99534	0.99537	0.99427	0.99508	2124	0	20
